event_date,feature,event_name,user_count,platform
2025-04-10,API,feature_used,256,Web
2025-04-10,Billing,feature_used,180,Web
2025-04-10,Bulk CSV Export,feature_used,74,Web
2025-04-10,Custom Dashboard Widgets,export_click,59,Web
2025-04-10,Dark Mode,feature_used,160,Web
2025-04-10,Dashboard,click,485,Web
2025-04-10,Export,click,291,Web
2025-04-10,Mobile App,export_click,316,Web
2025-04-10,Mobile Push Notifications,feature_used,70,Web
2025-04-10,Notifications,export_click,199,Web
2025-04-10,Onboarding,feature_used,358,Web
2025-04-10,Reporting,feature_used,159,Web
2025-04-10,Scheduled Report Emails,feature_used,43,Web
2025-04-10,Search,feature_used,246,Web
2025-04-10,Security & Compliance,feature_used,120,Web
2025-04-10,Slack Integration,feature_used,94,Web
2025-04-11,API,feature_used,265,Web
2025-04-11,Billing,feature_used,187,Web
2025-04-11,Bulk CSV Export,feature_used,75,Web
2025-04-11,Custom Dashboard Widgets,session_start,63,Web
2025-04-11,Dark Mode,feature_used,191,Web
2025-04-11,Dashboard,feature_used,512,Mobile
2025-04-11,Export,feature_used,232,Web
2025-04-11,Mobile App,feature_used,291,Web
2025-04-11,Mobile Push Notifications,session_start,72,Web
2025-04-11,Notifications,session_start,197,Web
2025-04-11,Onboarding,feature_used,352,Web
2025-04-11,Reporting,session_start,202,Mobile
2025-04-11,Scheduled Report Emails,feature_used,35,Web
2025-04-11,Search,feature_used,245,Web
2025-04-11,Security & Compliance,export_click,106,Web
2025-04-11,Slack Integration,session_start,76,Web
2025-04-12,API,feature_used,165,Web
2025-04-12,Billing,feature_used,117,Web
2025-04-12,Bulk CSV Export,feature_used,34,Mobile
2025-04-12,Custom Dashboard Widgets,feature_used,22,Web
2025-04-12,Dark Mode,feature_used,97,Web
2025-04-12,Dashboard,session_start,297,Mobile
2025-04-12,Export,feature_used,150,Web
2025-04-12,Mobile App,export_click,183,Web
2025-04-12,Mobile Push Notifications,feature_used,38,Web
2025-04-12,Notifications,session_start,108,Web
2025-04-12,Onboarding,session_start,208,Web
2025-04-12,Reporting,session_start,122,Web
2025-04-12,Scheduled Report Emails,session_start,25,Web
2025-04-12,Search,session_start,139,Web
2025-04-12,Security & Compliance,feature_used,49,Web
2025-04-12,Slack Integration,feature_used,53,Web
2025-04-13,API,session_start,151,Mobile
2025-04-13,Billing,feature_used,104,Web
2025-04-13,Bulk CSV Export,feature_used,36,Web
2025-04-13,Custom Dashboard Widgets,click,36,Web
2025-04-13,Dark Mode,feature_used,106,Mobile
2025-04-13,Dashboard,session_start,326,Web
2025-04-13,Export,export_click,138,Mobile
2025-04-13,Mobile App,feature_used,179,Web
2025-04-13,Mobile Push Notifications,click,27,Mobile
2025-04-13,Notifications,click,121,Web
2025-04-13,Onboarding,feature_used,190,Web
2025-04-13,Reporting,click,102,Mobile
2025-04-13,Scheduled Report Emails,error,24,Web
2025-04-13,Search,feature_used,126,Web
2025-04-13,Security & Compliance,feature_used,65,Web
2025-04-13,Slack Integration,feature_used,49,Mobile
2025-04-14,API,click,274,Mobile
2025-04-14,Billing,feature_used,172,Mobile
2025-04-14,Bulk CSV Export,feature_used,80,Web
2025-04-14,Custom Dashboard Widgets,session_start,53,Web
2025-04-14,Dark Mode,feature_used,151,Web
2025-04-14,Dashboard,click,460,Web
2025-04-14,Export,export_click,244,Web
2025-04-14,Mobile App,export_click,297,Web
2025-04-14,Mobile Push Notifications,click,50,Web
2025-04-14,Notifications,feature_used,168,Web
2025-04-14,Onboarding,session_start,329,Mobile
2025-04-14,Reporting,feature_used,199,Web
2025-04-14,Scheduled Report Emails,click,40,Web
2025-04-14,Search,session_start,202,Mobile
2025-04-14,Security & Compliance,feature_used,114,Web
2025-04-14,Slack Integration,click,75,Mobile
2025-04-15,API,feature_used,266,Mobile
2025-04-15,Billing,feature_used,154,Web
2025-04-15,Bulk CSV Export,error,66,Mobile
2025-04-15,Custom Dashboard Widgets,export_click,47,Web
2025-04-15,Dark Mode,feature_used,152,Web
2025-04-15,Dashboard,session_start,484,Web
2025-04-15,Export,click,227,Web
2025-04-15,Mobile App,feature_used,251,Web
2025-04-15,Mobile Push Notifications,session_start,60,Web
2025-04-15,Notifications,session_start,175,Web
2025-04-15,Onboarding,session_start,334,Mobile
2025-04-15,Reporting,feature_used,189,Web
2025-04-15,Scheduled Report Emails,session_start,34,Web
2025-04-15,Search,session_start,224,Web
2025-04-15,Security & Compliance,session_start,109,Web
2025-04-15,Slack Integration,feature_used,89,Web
2025-04-16,API,click,241,Mobile
2025-04-16,Billing,feature_used,156,Web
2025-04-16,Bulk CSV Export,click,86,Web
2025-04-16,Custom Dashboard Widgets,feature_used,47,Web
2025-04-16,Dark Mode,export_click,145,Web
2025-04-16,Dashboard,click,481,Web
2025-04-16,Export,session_start,204,Web
2025-04-16,Mobile App,session_start,282,Web
2025-04-16,Mobile Push Notifications,click,58,Mobile
2025-04-16,Notifications,feature_used,176,Mobile
2025-04-16,Onboarding,feature_used,300,Web
2025-04-16,Reporting,feature_used,205,Mobile
2025-04-16,Scheduled Report Emails,session_start,31,Web
2025-04-16,Search,feature_used,196,Web
2025-04-16,Security & Compliance,export_click,112,Web
2025-04-16,Slack Integration,session_start,74,Web
2025-04-17,API,feature_used,200,Web
2025-04-17,Billing,feature_used,147,Web
2025-04-17,Bulk CSV Export,session_start,84,Web
2025-04-17,Custom Dashboard Widgets,feature_used,37,Web
2025-04-17,Dark Mode,click,184,Web
2025-04-17,Dashboard,error,483,Web
2025-04-17,Export,feature_used,208,Web
2025-04-17,Mobile App,feature_used,278,Mobile
2025-04-17,Mobile Push Notifications,session_start,56,Mobile
2025-04-17,Notifications,session_start,171,Web
2025-04-17,Onboarding,session_start,300,Mobile
2025-04-17,Reporting,session_start,195,Mobile
2025-04-17,Scheduled Report Emails,feature_used,43,Web
2025-04-17,Search,session_start,209,Web
2025-04-17,Security & Compliance,feature_used,96,Web
2025-04-17,Slack Integration,feature_used,70,Mobile
2025-04-18,API,feature_used,213,Mobile
2025-04-18,Billing,click,130,Mobile
2025-04-18,Bulk CSV Export,click,61,Mobile
2025-04-18,Custom Dashboard Widgets,feature_used,51,Web
2025-04-18,Dark Mode,feature_used,134,Web
2025-04-18,Dashboard,feature_used,464,Web
2025-04-18,Export,feature_used,211,Web
2025-04-18,Mobile App,feature_used,271,Web
2025-04-18,Mobile Push Notifications,feature_used,49,Web
2025-04-18,Notifications,feature_used,158,Web
2025-04-18,Onboarding,click,310,Mobile
2025-04-18,Reporting,click,175,Mobile
2025-04-18,Scheduled Report Emails,feature_used,32,Web
2025-04-18,Search,feature_used,225,Web
2025-04-18,Security & Compliance,export_click,82,Web
2025-04-18,Slack Integration,feature_used,71,Web
2025-04-19,API,feature_used,134,Web
2025-04-19,Billing,session_start,66,Web
2025-04-19,Bulk CSV Export,feature_used,29,Web
2025-04-19,Custom Dashboard Widgets,session_start,14,Web
2025-04-19,Dark Mode,click,79,Web
2025-04-19,Dashboard,export_click,242,Web
2025-04-19,Export,session_start,130,Web
2025-04-19,Mobile App,feature_used,151,Mobile
2025-04-19,Mobile Push Notifications,feature_used,34,Web
2025-04-19,Notifications,click,95,Mobile
2025-04-19,Onboarding,feature_used,149,Web
2025-04-19,Reporting,feature_used,98,Web
2025-04-19,Scheduled Report Emails,feature_used,18,Web
2025-04-19,Search,error,114,Web
2025-04-19,Security & Compliance,session_start,40,Web
2025-04-19,Slack Integration,feature_used,36,Mobile
2025-04-20,API,feature_used,124,Web
2025-04-20,Billing,feature_used,79,Mobile
2025-04-20,Bulk CSV Export,feature_used,47,Web
2025-04-20,Custom Dashboard Widgets,session_start,27,Web
2025-04-20,Dark Mode,feature_used,87,Web
2025-04-20,Dashboard,feature_used,279,Web
2025-04-20,Export,feature_used,103,Web
2025-04-20,Mobile App,click,163,Web
2025-04-20,Mobile Push Notifications,session_start,29,Web
2025-04-20,Notifications,session_start,103,Web
2025-04-20,Onboarding,click,170,Web
2025-04-20,Reporting,feature_used,94,Mobile
2025-04-20,Scheduled Report Emails,click,7,Web
2025-04-20,Search,error,106,Web
2025-04-20,Security & Compliance,feature_used,56,Web
2025-04-20,Slack Integration,feature_used,43,Web
2025-04-21,API,feature_used,205,Web
2025-04-21,Billing,export_click,126,Web
2025-04-21,Bulk CSV Export,feature_used,74,Web
2025-04-21,Custom Dashboard Widgets,feature_used,41,Web
2025-04-21,Dark Mode,export_click,122,Mobile
2025-04-21,Dashboard,feature_used,359,Web
2025-04-21,Export,feature_used,175,Web
2025-04-21,Mobile App,session_start,223,Web
2025-04-21,Mobile Push Notifications,feature_used,28,Web
2025-04-21,Notifications,click,139,Web
2025-04-21,Onboarding,feature_used,265,Web
2025-04-21,Reporting,export_click,141,Mobile
2025-04-21,Scheduled Report Emails,feature_used,25,Mobile
2025-04-21,Search,feature_used,181,Mobile
2025-04-21,Security & Compliance,feature_used,91,Web
2025-04-21,Slack Integration,click,64,Web
2025-04-22,API,session_start,187,Mobile
2025-04-22,Billing,click,106,Web
2025-04-22,Bulk CSV Export,feature_used,58,Mobile
2025-04-22,Custom Dashboard Widgets,click,38,Web
2025-04-22,Dark Mode,click,109,Web
2025-04-22,Dashboard,feature_used,368,Web
2025-04-22,Export,session_start,159,Web
2025-04-22,Mobile App,feature_used,231,Mobile
2025-04-22,Mobile Push Notifications,feature_used,42,Web
2025-04-22,Notifications,session_start,142,Mobile
2025-04-22,Onboarding,feature_used,264,Web
2025-04-22,Reporting,session_start,175,Web
2025-04-22,Scheduled Report Emails,session_start,25,Web
2025-04-22,Search,feature_used,161,Mobile
2025-04-22,Security & Compliance,feature_used,69,Web
2025-04-22,Slack Integration,feature_used,59,Web
2025-04-23,API,feature_used,177,Web
2025-04-23,Billing,feature_used,110,Web
2025-04-23,Bulk CSV Export,click,59,Web
2025-04-23,Custom Dashboard Widgets,feature_used,27,Web
2025-04-23,Dark Mode,error,105,Web
2025-04-23,Dashboard,click,369,Web
2025-04-23,Export,export_click,153,Web
2025-04-23,Mobile App,feature_used,215,Web
2025-04-23,Mobile Push Notifications,export_click,35,Web
2025-04-23,Notifications,click,129,Web
2025-04-23,Onboarding,click,237,Mobile
2025-04-23,Reporting,session_start,132,Mobile
2025-04-23,Scheduled Report Emails,feature_used,24,Web
2025-04-23,Search,feature_used,150,Mobile
2025-04-23,Security & Compliance,feature_used,85,Web
2025-04-23,Slack Integration,feature_used,59,Mobile
2025-04-24,API,feature_used,152,Web
2025-04-24,Billing,feature_used,107,Web
2025-04-24,Bulk CSV Export,session_start,47,Web
2025-04-24,Custom Dashboard Widgets,feature_used,32,Web
2025-04-24,Dark Mode,session_start,106,Web
2025-04-24,Dashboard,feature_used,335,Mobile
2025-04-24,Export,feature_used,150,Web
2025-04-24,Mobile App,session_start,187,Mobile
2025-04-24,Mobile Push Notifications,error,37,Web
2025-04-24,Notifications,click,121,Web
2025-04-24,Onboarding,click,223,Web
2025-04-24,Reporting,session_start,122,Web
2025-04-24,Scheduled Report Emails,feature_used,23,Web
2025-04-24,Search,click,150,Mobile
2025-04-24,Security & Compliance,session_start,58,Web
2025-04-24,Slack Integration,feature_used,57,Web
2025-04-25,API,click,156,Web
2025-04-25,Billing,feature_used,115,Web
2025-04-25,Bulk CSV Export,feature_used,47,Web
2025-04-25,Custom Dashboard Widgets,feature_used,18,Mobile
2025-04-25,Dark Mode,export_click,91,Web
2025-04-25,Dashboard,click,285,Web
2025-04-25,Export,click,135,Web
2025-04-25,Mobile App,feature_used,173,Mobile
2025-04-25,Mobile Push Notifications,feature_used,29,Web
2025-04-25,Notifications,click,117,Web
2025-04-25,Onboarding,error,233,Mobile
2025-04-25,Reporting,feature_used,136,Mobile
2025-04-25,Scheduled Report Emails,feature_used,24,Web
2025-04-25,Search,session_start,167,Web
2025-04-25,Security & Compliance,export_click,63,Web
2025-04-25,Slack Integration,session_start,42,Web
2025-04-26,API,click,107,Web
2025-04-26,Billing,feature_used,58,Mobile
2025-04-26,Bulk CSV Export,error,28,Web
2025-04-26,Custom Dashboard Widgets,feature_used,23,Web
2025-04-26,Dark Mode,feature_used,57,Mobile
2025-04-26,Dashboard,export_click,196,Web
2025-04-26,Export,feature_used,75,Web
2025-04-26,Mobile App,feature_used,116,Web
2025-04-26,Mobile Push Notifications,session_start,18,Web
2025-04-26,Notifications,session_start,68,Web
2025-04-26,Onboarding,click,129,Web
2025-04-26,Reporting,export_click,70,Mobile
2025-04-26,Scheduled Report Emails,feature_used,9,Web
2025-04-26,Search,feature_used,85,Web
2025-04-26,Security & Compliance,session_start,37,Web
2025-04-26,Slack Integration,session_start,34,Web
2025-04-27,API,feature_used,94,Web
2025-04-27,Billing,click,60,Web
2025-04-27,Bulk CSV Export,feature_used,33,Mobile
2025-04-27,Custom Dashboard Widgets,feature_used,12,Web
2025-04-27,Dark Mode,feature_used,62,Mobile
2025-04-27,Dashboard,feature_used,185,Web
2025-04-27,Export,feature_used,84,Web
2025-04-27,Mobile App,feature_used,110,Web
2025-04-27,Mobile Push Notifications,feature_used,23,Mobile
2025-04-27,Notifications,feature_used,69,Mobile
2025-04-27,Onboarding,feature_used,113,Web
2025-04-27,Reporting,export_click,53,Web
2025-04-27,Scheduled Report Emails,feature_used,10,Web
2025-04-27,Search,session_start,69,Web
2025-04-27,Security & Compliance,feature_used,42,Web
2025-04-27,Slack Integration,feature_used,30,Web
2025-04-28,API,session_start,139,Web
2025-04-28,Billing,error,82,Web
2025-04-28,Bulk CSV Export,session_start,51,Web
2025-04-28,Custom Dashboard Widgets,click,31,Web
2025-04-28,Dark Mode,feature_used,85,Web
2025-04-28,Dashboard,session_start,278,Mobile
2025-04-28,Export,export_click,115,Mobile
2025-04-28,Mobile App,feature_used,178,Web
2025-04-28,Mobile Push Notifications,feature_used,34,Web
2025-04-28,Notifications,feature_used,102,Mobile
2025-04-28,Onboarding,feature_used,188,Web
2025-04-28,Reporting,session_start,117,Web
2025-04-28,Scheduled Report Emails,feature_used,10,Web
2025-04-28,Search,session_start,118,Mobile
2025-04-28,Security & Compliance,feature_used,57,Web
2025-04-28,Slack Integration,feature_used,42,Web
2025-04-29,API,feature_used,135,Mobile
2025-04-29,Billing,feature_used,87,Web
2025-04-29,Bulk CSV Export,feature_used,42,Web
2025-04-29,Custom Dashboard Widgets,click,26,Mobile
2025-04-29,Dark Mode,feature_used,86,Web
2025-04-29,Dashboard,click,258,Mobile
2025-04-29,Export,feature_used,118,Web
2025-04-29,Mobile App,click,168,Web
2025-04-29,Mobile Push Notifications,feature_used,33,Mobile
2025-04-29,Notifications,session_start,99,Web
2025-04-29,Onboarding,feature_used,201,Web
2025-04-29,Reporting,session_start,102,Web
2025-04-29,Scheduled Report Emails,feature_used,16,Web
2025-04-29,Search,click,118,Mobile
2025-04-29,Security & Compliance,feature_used,53,Web
2025-04-29,Slack Integration,click,45,Web
2025-04-30,API,session_start,144,Web
2025-04-30,Billing,feature_used,76,Mobile
2025-04-30,Bulk CSV Export,export_click,40,Mobile
2025-04-30,Custom Dashboard Widgets,feature_used,28,Web
2025-04-30,Dark Mode,feature_used,81,Web
2025-04-30,Dashboard,feature_used,262,Web
2025-04-30,Export,feature_used,119,Mobile
2025-04-30,Mobile App,feature_used,147,Web
2025-04-30,Mobile Push Notifications,feature_used,32,Web
2025-04-30,Notifications,feature_used,85,Web
2025-04-30,Onboarding,feature_used,180,Web
2025-04-30,Reporting,feature_used,104,Web
2025-04-30,Scheduled Report Emails,session_start,17,Web
2025-04-30,Search,feature_used,107,Web
2025-04-30,Security & Compliance,feature_used,59,Web
2025-04-30,Slack Integration,session_start,44,Web
2025-05-01,API,session_start,143,Web
2025-05-01,Billing,feature_used,79,Web
2025-05-01,Bulk CSV Export,session_start,32,Web
2025-05-01,Custom Dashboard Widgets,session_start,29,Mobile
2025-05-01,Dark Mode,feature_used,82,Mobile
2025-05-01,Dashboard,export_click,232,Web
2025-05-01,Export,feature_used,118,Web
2025-05-01,Mobile App,error,158,Web
2025-05-01,Mobile Push Notifications,session_start,27,Web
2025-05-01,Notifications,feature_used,87,Mobile
2025-05-01,Onboarding,feature_used,180,Mobile
2025-05-01,Reporting,export_click,106,Web
2025-05-01,Scheduled Report Emails,feature_used,14,Mobile
2025-05-01,Search,session_start,106,Web
2025-05-01,Security & Compliance,feature_used,59,Web
2025-05-01,Slack Integration,session_start,29,Web
2025-05-02,API,feature_used,126,Web
2025-05-02,Billing,feature_used,85,Web
2025-05-02,Bulk CSV Export,session_start,43,Mobile
2025-05-02,Custom Dashboard Widgets,feature_used,23,Web
2025-05-02,Dark Mode,feature_used,78,Web
2025-05-02,Dashboard,feature_used,225,Web
2025-05-02,Export,click,117,Web
2025-05-02,Mobile App,export_click,159,Mobile
2025-05-02,Mobile Push Notifications,click,21,Mobile
2025-05-02,Notifications,session_start,100,Web
2025-05-02,Onboarding,click,174,Web
2025-05-02,Reporting,click,104,Web
2025-05-02,Scheduled Report Emails,feature_used,13,Web
2025-05-02,Search,session_start,128,Mobile
2025-05-02,Security & Compliance,export_click,44,Web
2025-05-02,Slack Integration,feature_used,48,Web
2025-05-03,API,feature_used,71,Web
2025-05-03,Billing,session_start,47,Mobile
2025-05-03,Bulk CSV Export,session_start,22,Web
2025-05-03,Custom Dashboard Widgets,feature_used,15,Web
2025-05-03,Dark Mode,session_start,57,Web
2025-05-03,Dashboard,feature_used,157,Web
2025-05-03,Export,feature_used,66,Web
2025-05-03,Mobile App,session_start,101,Web
2025-05-03,Mobile Push Notifications,export_click,16,Web
2025-05-03,Notifications,click,50,Web
2025-05-03,Onboarding,feature_used,100,Web
2025-05-03,Reporting,session_start,64,Web
2025-05-03,Scheduled Report Emails,session_start,8,Web
2025-05-03,Search,click,77,Web
2025-05-03,Security & Compliance,session_start,31,Web
2025-05-03,Slack Integration,feature_used,19,Web
2025-05-04,API,feature_used,81,Web
2025-05-04,Billing,feature_used,46,Web
2025-05-04,Bulk CSV Export,feature_used,29,Web
2025-05-04,Custom Dashboard Widgets,export_click,16,Web
2025-05-04,Dark Mode,session_start,43,Web
2025-05-04,Dashboard,click,160,Mobile
2025-05-04,Export,feature_used,67,Web
2025-05-04,Mobile App,click,86,Web
2025-05-04,Mobile Push Notifications,feature_used,16,Mobile
2025-05-04,Notifications,click,62,Web
2025-05-04,Onboarding,export_click,102,Mobile
2025-05-04,Reporting,error,63,Web
2025-05-04,Scheduled Report Emails,session_start,11,Web
2025-05-04,Search,session_start,66,Web
2025-05-04,Security & Compliance,feature_used,37,Web
2025-05-04,Slack Integration,click,30,Mobile
2025-05-05,API,session_start,126,Web
2025-05-05,Billing,feature_used,83,Mobile
2025-05-05,Bulk CSV Export,feature_used,45,Web
2025-05-05,Custom Dashboard Widgets,feature_used,23,Web
2025-05-05,Dark Mode,feature_used,89,Web
2025-05-05,Dashboard,feature_used,291,Web
2025-05-05,Export,feature_used,125,Web
2025-05-05,Mobile App,session_start,157,Web
2025-05-05,Mobile Push Notifications,feature_used,34,Mobile
2025-05-05,Notifications,feature_used,85,Mobile
2025-05-05,Onboarding,feature_used,171,Web
2025-05-05,Reporting,feature_used,112,Web
2025-05-05,Scheduled Report Emails,session_start,18,Web
2025-05-05,Search,click,125,Web
2025-05-05,Security & Compliance,feature_used,59,Web
2025-05-05,Slack Integration,feature_used,37,Web
2025-05-06,API,session_start,148,Web
2025-05-06,Billing,export_click,85,Web
2025-05-06,Bulk CSV Export,feature_used,46,Mobile
2025-05-06,Custom Dashboard Widgets,click,27,Web
2025-05-06,Dark Mode,export_click,93,Web
2025-05-06,Dashboard,click,295,Web
2025-05-06,Export,click,124,Web
2025-05-06,Mobile App,click,170,Mobile
2025-05-06,Mobile Push Notifications,feature_used,30,Web
2025-05-06,Notifications,session_start,102,Web
2025-05-06,Onboarding,feature_used,189,Mobile
2025-05-06,Reporting,session_start,120,Web
2025-05-06,Scheduled Report Emails,feature_used,13,Web
2025-05-06,Search,export_click,112,Mobile
2025-05-06,Security & Compliance,feature_used,63,Web
2025-05-06,Slack Integration,click,42,Web
2025-05-07,API,feature_used,158,Mobile
2025-05-07,Billing,click,95,Web
2025-05-07,Bulk CSV Export,feature_used,48,Mobile
2025-05-07,Custom Dashboard Widgets,feature_used,26,Mobile
2025-05-07,Dark Mode,feature_used,82,Mobile
2025-05-07,Dashboard,feature_used,282,Web
2025-05-07,Export,session_start,125,Web
2025-05-07,Mobile App,feature_used,163,Mobile
2025-05-07,Mobile Push Notifications,feature_used,46,Mobile
2025-05-07,Notifications,feature_used,96,Web
2025-05-07,Onboarding,feature_used,186,Mobile
2025-05-07,Reporting,feature_used,122,Web
2025-05-07,Scheduled Report Emails,feature_used,19,Web
2025-05-07,Search,feature_used,157,Web
2025-05-07,Security & Compliance,feature_used,56,Web
2025-05-07,Slack Integration,click,47,Mobile
2025-05-08,API,export_click,162,Web
2025-05-08,Billing,click,101,Web
2025-05-08,Bulk CSV Export,feature_used,52,Web
2025-05-08,Custom Dashboard Widgets,feature_used,34,Web
2025-05-08,Dark Mode,feature_used,81,Mobile
2025-05-08,Dashboard,feature_used,301,Web
2025-05-08,Export,feature_used,126,Web
2025-05-08,Mobile App,feature_used,179,Web
2025-05-08,Mobile Push Notifications,session_start,49,Mobile
2025-05-08,Notifications,feature_used,98,Web
2025-05-08,Onboarding,feature_used,222,Web
2025-05-08,Reporting,error,129,Web
2025-05-08,Scheduled Report Emails,feature_used,17,Web
2025-05-08,Search,feature_used,119,Web
2025-05-08,Security & Compliance,session_start,51,Mobile
2025-05-08,Slack Integration,session_start,57,Web
2025-05-09,API,feature_used,169,Mobile
2025-05-09,Billing,session_start,103,Mobile
2025-05-09,Bulk CSV Export,click,57,Web
2025-05-09,Custom Dashboard Widgets,session_start,34,Web
2025-05-09,Dark Mode,export_click,103,Mobile
2025-05-09,Dashboard,feature_used,289,Web
2025-05-09,Export,feature_used,169,Web
2025-05-09,Mobile App,feature_used,181,Web
2025-05-09,Mobile Push Notifications,feature_used,36,Web
2025-05-09,Notifications,export_click,101,Mobile
2025-05-09,Onboarding,feature_used,229,Mobile
2025-05-09,Reporting,session_start,122,Web
2025-05-09,Scheduled Report Emails,feature_used,20,Web
2025-05-09,Search,click,154,Web
2025-05-09,Security & Compliance,feature_used,62,Web
2025-05-09,Slack Integration,feature_used,52,Web
2025-05-10,API,feature_used,109,Web
2025-05-10,Billing,click,54,Web
2025-05-10,Bulk CSV Export,feature_used,34,Mobile
2025-05-10,Custom Dashboard Widgets,feature_used,17,Mobile
2025-05-10,Dark Mode,feature_used,77,Web
2025-05-10,Dashboard,feature_used,211,Web
2025-05-10,Export,feature_used,75,Web
2025-05-10,Mobile App,export_click,104,Web
2025-05-10,Mobile Push Notifications,session_start,28,Mobile
2025-05-10,Notifications,click,67,Mobile
2025-05-10,Onboarding,feature_used,131,Mobile
2025-05-10,Reporting,feature_used,75,Web
2025-05-10,Scheduled Report Emails,feature_used,15,Mobile
2025-05-10,Search,feature_used,107,Web
2025-05-10,Security & Compliance,session_start,39,Mobile
2025-05-10,Slack Integration,feature_used,23,Mobile
2025-05-11,API,feature_used,110,Web
2025-05-11,Billing,feature_used,75,Web
2025-05-11,Bulk CSV Export,click,29,Mobile
2025-05-11,Custom Dashboard Widgets,feature_used,26,Web
2025-05-11,Dark Mode,feature_used,52,Web
2025-05-11,Dashboard,feature_used,201,Web
2025-05-11,Export,click,94,Mobile
2025-05-11,Mobile App,session_start,134,Web
2025-05-11,Mobile Push Notifications,click,18,Web
2025-05-11,Notifications,click,76,Web
2025-05-11,Onboarding,feature_used,155,Mobile
2025-05-11,Reporting,feature_used,87,Mobile
2025-05-11,Scheduled Report Emails,feature_used,10,Mobile
2025-05-11,Search,feature_used,82,Mobile
2025-05-11,Security & Compliance,feature_used,35,Web
2025-05-11,Slack Integration,session_start,32,Web
2025-05-12,API,feature_used,200,Web
2025-05-12,Billing,feature_used,118,Web
2025-05-12,Bulk CSV Export,feature_used,71,Web
2025-05-12,Custom Dashboard Widgets,feature_used,32,Web
2025-05-12,Dark Mode,click,121,Web
2025-05-12,Dashboard,error,377,Web
2025-05-12,Export,feature_used,189,Web
2025-05-12,Mobile App,feature_used,218,Mobile
2025-05-12,Mobile Push Notifications,click,40,Web
2025-05-12,Notifications,session_start,120,Web
2025-05-12,Onboarding,error,279,Web
2025-05-12,Reporting,feature_used,145,Mobile
2025-05-12,Scheduled Report Emails,session_start,27,Web
2025-05-12,Search,feature_used,166,Web
2025-05-12,Security & Compliance,feature_used,74,Web
2025-05-12,Slack Integration,feature_used,60,Web
2025-05-13,API,feature_used,233,Mobile
2025-05-13,Billing,feature_used,112,Web
2025-05-13,Bulk CSV Export,feature_used,70,Web
2025-05-13,Custom Dashboard Widgets,feature_used,44,Web
2025-05-13,Dark Mode,feature_used,126,Mobile
2025-05-13,Dashboard,feature_used,404,Web
2025-05-13,Export,click,173,Mobile
2025-05-13,Mobile App,click,222,Web
2025-05-13,Mobile Push Notifications,feature_used,43,Mobile
2025-05-13,Notifications,session_start,145,Web
2025-05-13,Onboarding,feature_used,282,Web
2025-05-13,Reporting,feature_used,164,Mobile
2025-05-13,Scheduled Report Emails,feature_used,29,Mobile
2025-05-13,Search,feature_used,149,Mobile
2025-05-13,Security & Compliance,feature_used,79,Web
2025-05-13,Slack Integration,click,57,Web
2025-05-14,API,feature_used,228,Web
2025-05-14,Billing,click,145,Web
2025-05-14,Bulk CSV Export,feature_used,71,Web
2025-05-14,Custom Dashboard Widgets,click,36,Web
2025-05-14,Dark Mode,feature_used,135,Mobile
2025-05-14,Dashboard,feature_used,401,Web
2025-05-14,Export,export_click,193,Web
2025-05-14,Mobile App,session_start,246,Web
2025-05-14,Mobile Push Notifications,feature_used,49,Web
2025-05-14,Notifications,session_start,138,Web
2025-05-14,Onboarding,session_start,259,Web
2025-05-14,Reporting,feature_used,147,Web
2025-05-14,Scheduled Report Emails,feature_used,33,Web
2025-05-14,Search,feature_used,205,Web
2025-05-14,Security & Compliance,session_start,73,Web
2025-05-14,Slack Integration,feature_used,61,Mobile
2025-05-15,API,feature_used,241,Mobile
2025-05-15,Billing,feature_used,123,Web
2025-05-15,Bulk CSV Export,feature_used,81,Web
2025-05-15,Custom Dashboard Widgets,click,47,Web
2025-05-15,Dark Mode,export_click,155,Web
2025-05-15,Dashboard,feature_used,413,Web
2025-05-15,Export,error,195,Mobile
2025-05-15,Mobile App,feature_used,222,Web
2025-05-15,Mobile Push Notifications,feature_used,52,Web
2025-05-15,Notifications,export_click,148,Web
2025-05-15,Onboarding,feature_used,282,Web
2025-05-15,Reporting,error,174,Web
2025-05-15,Scheduled Report Emails,feature_used,26,Web
2025-05-15,Search,session_start,229,Mobile
2025-05-15,Security & Compliance,export_click,94,Web
2025-05-15,Slack Integration,export_click,70,Mobile
2025-05-16,API,feature_used,259,Web
2025-05-16,Billing,feature_used,129,Web
2025-05-16,Bulk CSV Export,feature_used,76,Web
2025-05-16,Custom Dashboard Widgets,feature_used,32,Web
2025-05-16,Dark Mode,session_start,151,Mobile
2025-05-16,Dashboard,feature_used,428,Web
2025-05-16,Export,session_start,205,Web
2025-05-16,Mobile App,click,273,Web
2025-05-16,Mobile Push Notifications,export_click,60,Web
2025-05-16,Notifications,feature_used,160,Web
2025-05-16,Onboarding,feature_used,339,Mobile
2025-05-16,Reporting,feature_used,202,Mobile
2025-05-16,Scheduled Report Emails,feature_used,36,Mobile
2025-05-16,Search,feature_used,210,Web
2025-05-16,Security & Compliance,feature_used,101,Mobile
2025-05-16,Slack Integration,export_click,83,Mobile
2025-05-17,API,session_start,154,Web
2025-05-17,Billing,feature_used,89,Mobile
2025-05-17,Bulk CSV Export,feature_used,45,Web
2025-05-17,Custom Dashboard Widgets,feature_used,39,Web
2025-05-17,Dark Mode,feature_used,94,Mobile
